0	0	1	0	0	0	1	1	.	377	4	4	3	2
0	0	0	0	0	0	1	1	1	378	4	4	4	2
0	0	0	0	0	0	1	1	1	384	4	4	4	2
0	.	.	0	1	1	1	1	1	386	4	5	5	2
0	.	0	0	1	0	1	1	1	387	4	5	4	2
0	0	0	0	0	0	1	1	1	388	4	4	4	2
0	0	.	0	0	1	0	0	0	389	2	2	1	2
.	.	.	1	1	1	0	0	0	391	1	1	1	2
.	0	.	1	0	1	1	1	1	392	5	4	5	2
1	0	0	0	0	0	.	1	1	393	3	4	4	2
0	0	1	0	0	0	1	1	.	395	4	4	3	2
0	1	.	0	0	1	0	.	0	396	2	3	1	2
0	0	0	0	0	0	1	1	1	398	4	4	4	2
0	0	0	0	0	0	1	1	1	399	4	4	4	2
0	0	0	0	0	0	1	1	1	400	4	4	4	2
0	1	1	0	0	0	1	.	.	401	4	3	3	2
.	.	.	1	1	1	1	1	1	402	5	5	5	2
.	.	.	1	1	1	1	1	1	404	5	5	5	2
0	0	0	0	0	0	1	1	1	405	4	4	4	2
1	0	0	0	0	0	.	1	1	412	3	4	4	2
1	.	0	0	1	0	.	0	0	414	3	1	2	2
0	0	1	0	0	0	1	1	.	416	4	4	3	2
0	0	0	0	0	0	1	1	1	417	4	4	4	2
0	0	1	0	0	0	1	1	.	421	4	4	3	2
1	0	0	0	0	0	.	1	0	424	3	4	2	2
0	0	0	0	0	0	1	1	0	428	4	4	2	2
0	.	1	0	1	0	1	1	.	432	4	5	3	2
0	0	0	0	0	0	1	1	0	434	4	4	2	2
0	.	0	0	1	0	1	1	0	436	4	5	2	2
0	0	.	0	0	1	1	1	0	439	4	4	1	2
0	0	0	0	0	0	1	1	0	440	4	4	2	2
0	0	1	0	0	0	1	1	.	445	4	4	3	2
.	0	0	1	0	0	1	1	1	446	5	4	4	2
0	.	.	0	1	1	1	1	1	447	4	5	5	2
.	0	.	1	0	1	1	1	1	448	5	4	5	2
0	.	.	0	1	1	1	1	1	449	4	5	5	2
0	0	0	0	0	0	1	1	1	450	4	4	4	2
.	.	.	1	1	1	1	1	1	453	5	5	5	2
0	0	0	0	0	0	1	1	1	454	4	4	4	2
0	0	0	0	0	0	1	1	1	458	4	4	4	2
1	1	.	0	0	1	.	.	0	459	3	3	1	2
0	0	1	0	0	0	1	1	.	461	4	4	3	2
0	0	1	0	0	0	1	1	.	462	4	4	3	2
0	0	0	0	0	0	1	1	1	469	4	4	4	2
1	0	0	0	0	0	.	1	0	472	3	4	2	2
1	0	0	0	0	0	.	1	1	475	3	4	4	2
0	.	0	0	1	0	1	1	1	476	4	5	4	2
0	0	0	0	0	0	1	1	1	477	4	4	4	2
.	.	.	1	1	1	1	1	1	480	5	5	5	2
0	0	0	0	0	0	1	1	1	483	4	4	4	2
0	.	0	0	1	0	1	1	1	487	4	5	4	2
0	1	.	0	0	1	1	.	0	488	4	3	1	2
1	0	0	0	0	0	.	1	0	491	3	4	2	2
0	0	0	0	0	0	0	1	0	493	2	4	2	2
0	1	0	0	0	0	0	.	1	498	2	3	4	2
0	0	1	0	0	0	1	1	.	499	4	4	3	2
0	0	1	0	0	0	1	1	.	501	4	4	3	2
0	0	1	0	0	0	1	1	.	502	4	4	3	2
0	0	1	0	0	0	1	1	.	503	4	4	3	2
.	0	.	1	0	1	1	1	1	505	5	4	5	2
1	1	.	0	0	1	.	.	0	506	3	3	1	2
0	.	.	0	1	1	1	1	0	507	4	5	1	2
.	.	1	1	1	0	1	1	.	508	5	5	3	2
0	0	0	0	0	0	1	1	0	509	4	4	2	2
.	.	.	1	1	1	1	1	1	510	5	5	5	2
.	.	.	1	1	1	1	1	1	511	5	5	5	2
.	.	.	1	1	1	1	1	1	512	5	5	5	2
.	.	.	1	1	1	1	1	1	514	5	5	5	2
1	1	1	0	0	0	.	.	.	515	3	3	3	2
0	0	0	0	0	0	1	1	1	516	4	4	4	2
1	.	.	0	1	1	.	1	1	517	3	5	5	2
0	0	0	0	0	0	1	1	1	520	4	4	4	2
.	0	0	1	0	0	1	1	1	521	5	4	4	2
.	.	0	1	1	0	1	1	1	522	5	5	4	2
1	1	1	0	0	0	.	.	.	523	3	3	3	2
1	0	0	0	0	0	.	1	1	524	3	4	4	2
0	1	0	0	0	0	0	.	0	525	2	3	2	2
1	0	.	0	0	1	.	1	0	528	3	4	1	2
0	0	.	0	0	1	1	1	0	533	4	4	1	2
0	.	0	0	1	0	1	1	0	534	4	5	2	2
0	0	0	0	0	0	1	1	1	535	4	4	4	2
.	0	0	1	0	0	1	1	0	537	5	4	2	2
.	.	0	1	1	0	1	1	1	538	5	5	4	2
0	0	0	0	0	0	1	1	0	542	4	4	2	2
0	.	.	0	1	1	1	1	1	543	4	5	5	2
0	0	.	0	0	1	1	0	0	547	4	2	1	2
0	0	0	0	0	0	0	1	0	549	2	4	2	2
0	0	.	0	0	1	0	1	0	550	2	4	1	2
0	0	0	0	0	0	0	1	1	554	2	4	4	2
0	.	1	0	1	0	1	1	.	560	4	5	3	2
0	0	.	0	0	1	1	1	0	561	4	4	1	2
0	0	1	0	0	0	1	1	.	562	4	4	3	2
0	.	0	0	1	0	1	1	1	564	4	5	4	2
1	1	1	0	0	0	.	.	.	565	3	3	3	2
1	1	1	0	0	0	.	.	.	568	3	3	3	2
1	1	0	0	0	0	.	.	0	569	3	3	2	2
0	0	1	0	0	0	1	1	.	570	4	4	3	2
.	0	.	1	0	1	1	1	0	571	5	4	1	2
.	.	1	1	1	0	1	1	.	573	5	5	3	2
.	.	.	1	1	1	1	1	1	574	5	5	5	2
1	1	0	0	0	0	.	.	0	575	3	3	2	2
.	.	0	1	1	0	1	1	0	576	5	5	2	2
1	1	1	0	0	0	.	.	.	577	3	3	3	2
0	0	1	0	0	0	1	1	.	578	4	4	3	2
0	0	1	0	0	0	1	1	.	579	4	4	3	2
1	1	1	0	0	0	.	.	.	580	3	3	3	2
0	0	0	0	0	0	1	1	1	582	4	4	4	2
1	1	1	0	0	0	.	.	.	583	3	3	3	2
.	.	1	1	1	0	1	1	.	584	5	5	3	2
.	0	.	1	0	1	1	1	0	585	5	4	1	2
.	.	.	1	1	1	1	1	1	587	5	5	5	2
1	1	1	0	0	0	.	.	.	588	3	3	3	2
0	0	.	0	0	1	1	1	1	589	4	4	5	2
1	0	0	0	0	0	.	1	1	591	3	4	4	2
.	.	.	1	1	1	0	0	0	592	1	1	1	2
0	.	0	0	1	0	1	1	0	593	4	5	2	2
.	.	.	1	1	1	1	1	1	594	5	5	5	2
.	0	.	1	0	1	0	0	0	595	1	2	1	2
.	.	.	1	1	1	1	1	1	596	5	5	5	2
.	.	0	1	1	0	1	1	1	597	5	5	4	2
0	.	1	0	1	0	1	1	.	599	4	5	3	2
0	1	0	0	0	0	0	.	0	601	2	3	2	2
1	0	1	0	0	0	.	1	.	602	3	4	3	2
1	1	0	0	0	0	.	.	0	603	3	3	2	2
0	0	1	0	0	0	1	1	.	606	4	4	3	2
0	0	0	0	0	0	1	1	0	607	4	4	2	2
0	0	0	0	0	0	1	1	1	609	4	4	4	2
1	0	0	0	0	0	.	1	1	611	3	4	4	2
0	1	1	0	0	0	0	.	.	612	2	3	3	2
.	0	0	1	0	0	0	1	1	615	1	4	4	2
.	1	0	1	0	0	0	.	0	616	1	3	2	2
0	0	0	0	0	0	1	1	1	618	4	4	4	2
.	0	.	1	0	1	0	1	0	619	1	4	1	2
.	.	.	1	1	1	1	1	1	621	5	5	5	2
0	0	1	0	0	0	1	1	.	622	4	4	3	2
0	0	1	0	0	0	1	1	.	623	4	4	3	2
0	0	.	0	0	1	1	1	0	625	4	4	1	2
0	0	.	0	0	1	0	0	0	626	2	2	1	2
0	0	.	0	0	1	0	0	0	627	2	2	1	2
0	0	0	0	0	0	0	1	0	636	2	4	2	2
.	.	.	1	1	1	1	1	0	638	5	5	1	2
0	0	0	0	0	0	1	1	0	639	4	4	2	2
.	0	.	1	0	1	1	1	0	641	5	4	1	2
0	1	.	0	0	1	1	.	0	642	4	3	1	2
0	.	0	0	1	0	1	1	0	645	4	5	2	2
0	0	.	0	0	1	1	1	0	648	4	4	1	2
.	.	1	1	1	0	1	1	.	649	5	5	3	2
.	0	0	1	0	0	1	1	1	650	5	4	4	2
0	1	.	0	0	1	0	.	0	652	2	3	1	2
.	0	.	1	0	1	0	1	0	655	1	4	1	2
0	0	0	0	0	0	0	1	0	657	2	4	2	2
.	.	1	1	1	0	0	0	.	658	1	1	3	2
0	0	1	0	0	0	1	1	.	662	4	4	3	2
.	0	1	1	0	0	1	1	.	666	5	4	3	2
.	.	.	1	1	1	1	1	1	668	5	5	5	2
1	1	.	0	0	1	.	.	0	669	3	3	1	2
0	0	0	0	0	0	1	1	1	673	4	4	4	2
1	0	0	0	0	0	.	1	1	674	3	4	4	2
0	0	0	0	0	0	1	1	0	675	4	4	2	2
0	0	1	0	0	0	1	1	.	676	4	4	3	2
0	0	1	0	0	0	1	1	.	677	4	4	3	2
0	0	1	0	0	0	1	1	.	678	4	4	3	2
0	0	1	0	0	0	1	1	.	679	4	4	3	2
.	.	0	1	1	0	1	1	0	680	5	5	2	2
0	.	.	0	1	1	0	1	1	684	2	5	5	2
1	0	1	0	0	0	.	1	.	686	3	4	3	2
0	0	.	0	0	1	1	1	1	689	4	4	5	2
0	0	0	0	0	0	0	0	0	691	2	2	2	2
0	0	0	0	0	0	1	1	1	692	4	4	4	2
.	.	.	1	1	1	1	1	1	693	5	5	5	2
0	0	1	0	0	0	1	0	.	696	4	2	3	2
0	1	.	0	0	1	0	.	0	698	2	3	1	2
0	0	0	0	0	0	0	1	0	701	2	4	2	2
0	0	0	0	0	0	0	1	1	704	2	4	4	2
0	1	.	0	0	1	1	.	1	706	4	3	5	2
0	0	0	0	0	0	1	1	0	709	4	4	2	2
0	0	0	0	0	0	1	1	1	710	4	4	4	2
0	1	.	0	0	1	0	.	1	714	2	3	5	2
0	0	.	0	0	1	1	1	0	717	4	4	1	2
1	1	1	0	0	0	.	.	.	718	3	3	3	2
0	.	.	0	1	1	0	1	1	719	2	5	5	2
0	0	0	0	0	0	0	1	1	721	2	4	4	2
.	.	.	1	1	1	1	1	1	724	5	5	5	2
.	.	0	1	1	0	1	1	1	727	5	5	4	2
.	0	0	1	0	0	1	1	0	729	5	4	2	2
.	.	.	1	1	1	1	1	1	731	5	5	5	2
1	1	1	0	0	0	.	.	.	732	3	3	3	2
0	0	1	0	0	0	1	1	.	734	4	4	3	2
.	1	1	1	0	0	0	.	.	735	1	3	3	2
0	0	0	0	0	0	1	1	1	737	4	4	4	2
1	.	.	0	1	1	.	1	0	738	3	5	1	2
.	.	.	1	1	1	1	1	1	740	5	5	5	2
0	0	1	0	0	0	1	1	.	742	4	4	3	2
0	1	0	0	0	0	1	.	1	743	4	3	4	2
.	.	.	1	1	1	1	1	1	744	5	5	5	2
.	0	.	1	0	1	0	1	1	745	1	4	5	2
0	.	.	0	1	1	0	1	0	750	2	5	1	2
0	.	0	0	1	0	1	1	1	752	4	5	4	2
0	0	.	0	0	1	1	1	0	753	4	4	1	2
0	0	.	0	0	1	1	1	1	757	4	4	5	2
1	0	0	0	0	0	.	1	0	758	3	4	2	2
0	0	0	0	0	0	1	1	1	760	4	4	4	2
0	.	1	0	1	0	1	1	.	765	4	5	3	2
.	.	0	1	1	0	1	1	0	766	5	5	2	2
.	.	.	1	1	1	1	1	1	767	5	5	5	2
0	0	1	0	0	0	1	1	.	768	4	4	3	2
.	1	.	1	0	1	1	.	1	769	5	3	5	2
0	0	1	0	0	0	1	1	.	774	4	4	3	2
0	0	.	0	0	1	0	0	0	777	2	2	1	2
.	.	.	1	1	1	0	0	0	778	1	1	1	2
0	0	.	0	0	1	0	1	0	779	2	4	1	2
.	0	.	1	0	1	1	1	1	783	5	4	5	2
0	0	0	0	0	0	1	0	1	784	4	2	4	2
0	0	0	0	0	0	1	1	0	787	4	4	2	2
0	.	0	0	1	0	1	1	1	788	4	5	4	2
0	0	.	0	0	1	1	1	1	791	4	4	5	2
0	1	0	0	0	0	1	.	0	795	4	3	2	2
0	0	1	0	0	0	1	1	.	798	4	4	3	2
.	.	.	1	1	1	1	1	1	799	5	5	5	2
0	0	1	0	0	0	1	1	.	800	4	4	3	2
0	1	.	0	0	1	1	.	0	801	4	3	1	2
.	.	1	1	1	0	1	1	.	802	5	5	3	2
0	0	0	0	0	0	1	1	1	803	4	4	4	2
0	0	0	0	0	0	1	1	1	805	4	4	4	2
1	1	1	0	0	0	.	.	.	806	3	3	3	2
1	1	1	0	0	0	.	.	.	807	3	3	3	2
1	1	1	0	0	0	.	.	.	809	3	3	3	2
.	.	1	1	1	0	1	1	.	811	5	5	3	2
0	0	0	0	0	0	1	1	1	813	4	4	4	2
0	0	0	0	0	0	1	1	1	815	4	4	4	2
1	1	1	0	0	0	.	.	.	817	3	3	3	2
1	0	1	0	0	0	.	0	.	818	3	2	3	2
0	0	1	0	0	0	1	1	.	819	4	4	3	2
0	0	0	0	0	0	1	1	1	820	4	4	4	2
0	1	1	0	0	0	0	.	.	821	2	3	3	2
0	0	1	0	0	0	1	1	.	824	4	4	3	2
1	.	.	0	1	1	.	0	0	827	3	1	1	2
0	0	0	0	0	0	1	1	0	841	4	4	2	2
1	0	0	0	0	0	.	0	0	842	3	2	2	2
1	.	.	0	1	1	.	0	0	843	3	1	1	2
0	0	0	0	0	0	1	1	1	846	4	4	4	2
0	1	1	0	0	0	0	.	.	848	2	3	3	2
1	0	0	0	0	0	.	1	0	852	3	4	2	2
0	0	1	0	0	0	0	0	.	858	2	2	3	2
1	.	0	0	1	0	.	1	0	859	3	5	2	2
0	0	0	0	0	0	1	1	1	860	4	4	4	2
1	1	.	0	0	1	.	.	0	862	3	3	1	2
0	1	0	0	0	0	0	.	0	864	2	3	2	2
.	.	0	1	1	0	1	1	1	865	5	5	4	2
0	0	1	0	0	0	1	1	.	867	4	4	3	2
0	0	1	0	0	0	1	1	.	868	4	4	3	2
1	1	1	0	0	0	.	.	.	874	3	3	3	2
0	0	.	0	0	1	0	0	0	878	2	2	1	2
0	1	.	0	0	1	1	.	0	880	4	3	1	2
1	1	.	0	0	1	.	.	0	882	3	3	1	2
.	.	.	1	1	1	1	1	1	886	5	5	5	2
0	1	1	0	0	0	1	.	.	887	4	3	3	2
0	0	1	0	0	0	1	1	.	888	4	4	3	2
1	1	1	0	0	0	.	.	.	889	3	3	3	2
.	.	1	1	1	0	1	1	.	890	5	5	3	2
0	1	0	0	0	0	0	.	0	891	2	3	2	2
.	0	.	1	0	1	0	1	0	893	1	4	1	2
0	0	.	0	0	1	0	0	0	895	2	2	1	2
1	1	1	0	0	0	.	.	.	896	3	3	3	2
1	0	0	0	0	0	.	1	0	897	3	4	2	2
.	.	.	1	1	1	0	0	0	898	1	1	1	2
0	0	.	0	0	1	1	0	0	900	4	2	1	2
0	.	.	0	1	1	1	1	1	901	4	5	5	2
0	.	0	0	1	0	1	1	0	906	4	5	2	2
0	0	0	0	0	0	1	1	0	907	4	4	2	2
0	.	0	0	1	0	1	1	0	908	4	5	2	2
1	1	1	0	0	0	.	.	.	909	3	3	3	2
.	.	0	1	1	0	1	1	1	913	5	5	4	2
0	0	.	0	0	1	1	1	0	919	4	4	1	2
0	0	0	0	0	0	0	1	0	921	2	4	2	2
0	0	.	0	0	1	0	1	0	926	2	4	1	2
0	.	0	0	1	0	1	1	1	929	4	5	4	2
1	0	1	0	0	0	.	1	.	935	3	4	3	2
0	0	1	0	0	0	1	1	.	936	4	4	3	2
1	1	1	0	0	0	.	.	.	940	3	3	3	2
0	0	1	0	0	0	1	1	.	941	4	4	3	2
1	1	1	0	0	0	.	.	.	942	3	3	3	2
.	.	1	1	1	0	1	1	.	943	5	5	3	2
0	1	.	0	0	1	1	.	1	944	4	3	5	2
0	0	0	0	0	0	1	1	1	946	4	4	4	2
.	.	.	1	1	1	0	0	0	947	1	1	1	2
0	0	.	0	0	1	0	1	0	949	2	4	1	2
.	.	.	1	1	1	0	0	0	950	1	1	1	2
1	0	0	0	0	0	.	1	1	951	3	4	4	2
.	.	.	1	1	1	1	1	0	952	5	5	1	2
0	0	.	0	0	1	1	1	0	953	4	4	1	2
0	.	.	0	1	1	1	1	1	954	4	5	5	2
.	.	.	1	1	1	1	1	1	955	5	5	5	2
.	0	1	1	0	0	1	1	.	956	5	4	3	2
1	1	1	0	0	0	.	.	.	958	3	3	3	2
1	1	1	0	0	0	.	.	.	959	3	3	3	2
1	1	1	0	0	0	.	.	.	960	3	3	3	2
0	0	1	0	0	0	1	1	.	961	4	4	3	2
1	1	1	0	0	0	.	.	.	962	3	3	3	2
0	0	.	0	0	1	1	1	0	963	4	4	1	2
1	1	1	0	0	0	.	.	.	965	3	3	3	2
.	0	1	1	0	0	1	0	.	966	5	2	3	2
0	0	1	0	0	0	1	1	.	975	4	4	3	2
1	0	1	0	0	0	.	1	.	976	3	4	3	2
.	.	.	1	1	1	1	1	1	977	5	5	5	2
0	0	0	0	0	0	1	1	0	984	4	4	2	2
1	1	1	0	0	0	.	.	.	985	3	3	3	2
1	1	1	0	0	0	.	.	.	988	3	3	3	2
.	.	0	1	1	0	1	1	1	989	5	5	4	2
.	.	.	1	1	1	0	0	0	990	1	1	1	2
.	.	.	1	1	1	1	1	1	991	5	5	5	2
1	1	1	0	0	0	.	.	.	992	3	3	3	2
0	0	0	0	0	0	1	1	1	996	4	4	4	2
